id,submission_id,reference_answer,answer,model,bertscore_precision,bertscore_recall,bertscore_f1
CORP-TAX-029,CORP-TAX-029,Nein. Gemäß § 9 Abs. 6 Z 4a KStG sind solche Vorgruppenverluste des Gruppenträgers von der Verrechnung ausgeschlossen.,"Yes. Die vorliegende Rechtsanwendung ist nicht in der Lage, eine solche Verrechnung zu rechtfertigen. Die Vorinstanz hat das Gesuch um Abweisung der Klage abgelehnt, weil es sich bei den von der Beklagten eingereichten Akten nicht um einen ""Vorgruppenverlust"" handelt. Sie hat diese Frage im angefochtenen Urteil nicht beantwortet, sondern sie hat nur die Frage gestellt, ob die Vorgruppenverluste mit dem Gruppengewinn verrechnet werden könnten. Diese Frage kann nicht als Vorbringen über die Rechtswirklichkeit der Klagebegehren betrachtet werden. Es ist daher nicht Sache der",Model 1 Inference,0.6285524,0.67243487,0.6497535
CORP-TAX-030,CORP-TAX-030,"Sie kann nur Gruppenträger sein, wenn sie in Österreich mit einer Zweigniederlassung im Firmenbuch eingetragen ist und die Beteiligung an den Gruppenmitgliedern der Zweigniederlassung zuzurechnen ist (§ 9 Abs. 3 KStG).","als Gruppenträger fungieren möchte? Antwort: Die österreichische Körperschaft kann sich nicht auf das Bundesgesetz über den Steuernachzug (StG) berufen, da sie keine Steuerpflichtige ist. Sie kann aber nach Art. 10 StG die Steuerforderung aus dem Ausland erheben, wenn sie in der Schweiz eine Steuerpflichtige ist. Die Schweiz ist nicht Teil des Steuergesetzes von Österreich. Es handelt sich um einen internationalen Steuersatzgang, der im Rahmen des Steuergesetzes von Österreich bestimmt wird. Das Bundesgesetz über den Steuernachzug ist nur anwendbar, soweit es für die Schweiz gilt. Der Steuerpflichtige muss sich",Model 1 Inference,0.6401061,0.70238405,0.6698005
CORP-TAX-031,CORP-TAX-031,Verluste eines Gruppenmitglieds aus Zeiträumen vor dem Gruppenbeitritt. Sie können nur gegen den eigenen Gewinn des jeweiligen Mitglieds verrechnet werden – nicht gegen den Gruppengewinn (§ 9 Abs. 6 Z 4 KStG).,"Unsicherheit hin, statt zu raten. Benutzerfrage: Was sind Vorgruppenverluste und wie werden sie innerhalb der Gruppe behandelt? Antwort: Vorgruppenverluste sind Verluste, welche sich aus dem Verhalten einer Person oder einer Gruppe von Personen ergeben, die in einem bestimmten Verhältnis stehen (Art. 1 Abs. 2 des Bundesgesetzes über den Steuernachzug vom 30. Juni 1974 [StG; SR 642.1]). Die Vorgruppenverluste können nach Art. 5 StG unter anderem auch durch eine Verletzung der Vorschriften über die Anpassung der Steuerpflicht im Zusammenhang mit der Erstellung eines Steuersubstrats gedeckt sein. Sie müssen aber nicht nur durch eine solche Vorschrift verursacht werden, sondern sie",Model 1 Inference,0.65097654,0.72423977,0.68565667
CORP-TAX-032,CORP-TAX-032,"Inländisch (§ 9 Abs. 6 Z 1/2 KStG): Volles Ergebnis wird zugerechnet, ohne Betragsbegrenzung. Ausländisch (§ 9 Abs. 6 Z 6 KStG): Nur Verluste, nach österreichischem Recht, max. ausländischer Verlust, 75 %-Grenze auf österreichisches Gruppeneinkommen. Nachversteuerung nur bei ausländischen Mitgliedern bei Gewinn oder Ausscheiden (§ 9 Abs. 6 Z 7 KStG).","und Nachversteuerung? Antwort: Die Verlustverrechnung zwischen einem inländischen und einem ausländischen Gruppenmitglied besteht darin, dass der Auslandgruppe einen Teil des im Inland erzielten Einkommens an den inländischen Gruppengläubigen veräussert (Art. 10 Abs. 2 lit. a StG). Der Auslandgruppe hat somit eine Verwertungsanteilnahme an dem im Inland erzielten Einkommen zu leisten. Das gilt auch für die Verwertungsanteile von Auslandschweizer mit Wohnsitz in der Schweiz. Diese sind nicht veräussert, sondern werden durch die Auslandgruppe zur Verwertung übernommen. Dieser",Model 1 Inference,0.6585599,0.68074965,0.66947097
CORP-TAX-033,CORP-TAX-033,"Nein. Die Frist gilt nicht für Anteile, die durch eine Kapitalerhöhung erworben wurden, soweit sich das Beteiligungsausmaß dadurch nicht erhöht hat (§ 10 Abs. 2 letzter Satz KStG).","ile aus Kapitalerhöhungen? Antwort: Ja. A.- Die Schweizerische Eidgenossenschaft (SE) erklärte am 10. Dezember 1972 in der Schweiz eine ""Staatsangehörige"" von A., geboren im Jahre 1945, als solche mit dem Wohnsitz in der Schweiz. Sie hat sich seit 1968 in der Schweiz wohnhaft gemacht und hat ihre Ausländerrechte nach Deutschland übertragen. Am 30. Juni 1973 wurde sie in das Bundesamt für Justiz eingewiesen. In den Jahren 1973-1974 verliess sie die Schweiz und leitete eine neue Rechtsnachfolge ein. Im April",Model 1 Inference,0.5968631,0.6233102,0.6098
CORP-TAX-034,CORP-TAX-034,"§ 10 Abs. 3 KStG: Veräußerungsgewinn ist steuerneutral (sofern keine Steuerwirksamkeitsoption). Da er außer Ansatz bleibt, erhöht er den Gesamtbetrag der Einkünfte nicht. § 8 Abs. 4 Z 2 KStG: Verlustvorträge können nur gegen steuerpflichtige Einkünfte verrechnet werden – der steuerfreie Veräußerungsgewinn zählt nicht. Verluste können dadurch ungenutzt bleiben.","Die Vorschriften über den Verkehr mit der Schweiz (Art. 1-3) und über das Auslandverhältnis (Art. 4-6) gelten für die vorliegend interessierenden Fälle. Der Anspruch auf Erhaltung des Rechts ist nach Art. 29 Abs. 1 ZGB zwingend. Das Bundesgericht hat in BGE 80 II 57 ff. entschieden, dass die Vorschriften über die Anwendung von internationalen Rechtssystemen auch dann anwendbar sind, wenn sie nicht ausdrücklich oder negativ auf die Eintragung eines Rechtsanspruchs beschränken; es kann daher die Anwendung der",Model 1 Inference,0.6747138,0.6780018,0.6763538
CORP-TAX-035,CORP-TAX-035,"Nein – die Mindestquote von 10 % für die internationale Schachtelbeteiligung (§ 10 Abs. 2 KStG) ist nicht erfüllt. Die Dividende ist dennoch steuerfrei, da Deutschland ein EU-Mitgliedstaat ist und § 10 Abs. 1 Z 5 KStG (EU-Mutter-Tochter-Richtlinie) greift.","? Antwort: Ja. A.- Die Gesellschaft der Beklagten, die in Deutschland wohnt, hat am 15. Februar 1972 einen Betrag von Fr. 30'000.-- für den Auftrag zur Erstellung eines Warenkäufersystems mit einem Computer-Server ausgerichtet. Sie hat diese Anzahlung im Ausland bezahlt. Am 16. März 1972 wurde sie von der Schweizerischen Eidgenossenschaft als ""Betreuungsagent"" verpflichtet, ihr das Recht zukommen zu lassen, die Anzahlung in Deutschland zu übernehmen. Im Dezember 1974 erklärte sie sich bereit, die Anzahlung auch in",Model 1 Inference,0.62551373,0.6111591,0.61825305
CORP-TAX-036,CORP-TAX-036,Die erwerbende konzernzugehörige Körperschaft ist gemäß § 10 Abs. 3 Z 4 KStG an die Option der übertragenden Körperschaft gebunden – auch wenn sie selbst eine andere Option für die Beteiligung an derselben ausländischen Körperschaft getroffen hat.,": Die Auswirkungen der Konzern- oder Umkränkungssteuer sind nicht in der Regel gleichwertig wie diejenigen des Steuersubstrates. Sie können aber auch unterschiedlich sein. Es handelt sich um eine Differenzierung zwischen den verschiedenen Steuergesetzen, welche die Konzern- oder Umkränkungssteuer nach dem Gesagten als steuerbare Steuerart bezeichnet (vgl. BGE 120 II 367 E. 4a S. 375; Urteil des Bundesgerichts vom 9. Dezember 1989 i.S. A., publiziert in ZBl 91/1990 S.",Model 1 Inference,0.5906368,0.63205737,0.61064553
CORP-TAX-037,CORP-TAX-037,Wenn die Gewinnanteile bei der ausländischen Körperschaft abzugsfähig sind (hybride Instrumente) – in diesem Fall greift die Befreiung nach § 10 Abs. 4 KStG nicht und die Beteiligungserträge stellen steuerpflichtiges Einkommen dar.,"G steuerpflichtig? Antwort: Die Gewinne werden nach dem Steuergesetz (§ 2 Abs. 3) oder nach den Bestimmungen des Steuersatzbestandes (§ 4) festgesetzt. Der Steuerpflichtige hat sich für die Festsetzung der Gewinnausschüttung nicht verantwortlich machen können. Er kann nur dann eine Steuerpflicht bestrafen, wenn er die Gewinne in einem bestimmten Zeitpunkt als Gewinnanteil anerkennt. Die Steuerpflicht wird auch bei der Auszahlung von Gewinnen durch einen Dritten geregelt. Dies gilt insbesondere für die Steuerpflicht bei der Auszahlung von Gewinne aus ausländischen Aktien (Art. 59 ff",Model 1 Inference,0.68523467,0.7046528,0.69480807
CORP-TAX-038,CORP-TAX-038,"Aufwendungen im Zusammenhang mit Einlagen nach § 8 Abs. 1 KStG (Z 1), Zuführungen zu versicherungstechnischen Rückstellungen bei Versicherungsunternehmen (Z 3) sowie Zinsen für die Fremdfinanzierung des Erwerbs von Kapitalanteilen iSd § 10 (Z 4).","KStG als Betriebsausgaben? Antwort: Die körperlichen Auslagen sind nicht Betriebsausgaben im Sinne von § 11 KStG. Die Beschwerdeführerin hat sich in der Beschwerde an den Regierungsrat zur Begründung ihrer Auffassung geäussert. Sie macht geltend, dass die Beschwerdegegnerin mit ihrem Verhalten die Anforderungen des Gesetzes nicht genügend erfüllt habe. Das Bundesgericht kann jedoch nur über die Rechtsanwendung entscheiden (Art. 29 Abs. 3 OG). Es hat daher keine Stellungnahme abzuweisen, wenn die Beschwerdegegnerin die Anforderungen des Gesetzes nicht genügt hat.",Model 1 Inference,0.6422234,0.6908404,0.6656454
CORP-TAX-039,CORP-TAX-039,"Steuern vom Einkommen, sonstige Personensteuern, die bei unentgeltlicher Grundstücksübertragung anfallende Grunderwerbsteuer, Eintragungsgebühren und Nebenkosten sowie die USt auf nichtabzugsfähige Aufwendungen (§ 12 Abs. 1 Z 6 KStG).","StG nicht als Betriebsausgaben abzugsfähig? Antwort: Die Steuern der Oesterreichersteuer (§ 3 Abs. 1 lit. a) und der Einkommenssteuer (§ 4 Abs. 1 lit. b) sind nicht als Betriebsausgaben abzugsfähig. Die Steuerpflichtige hat sich in der Regel nur für diejenigen Steuern zu bemühen, welche sie im Rahmen ihrer Arbeit oder Dienstleistung erzielen. Sie kann aber auch Steuern beurteilen, die ihr nicht zustehen. Das gilt insbesondere dann, wenn sie eine bestimmte Tätigkeit ausübt, um einen bestimmten Zweck zu erreichen. In diesem Fall können sie sich für diese Steuern nicht mehr bemühen,",Model 1 Inference,0.6503765,0.6891359,0.6691955
CORP-TAX-040,CORP-TAX-040,Wenn die Beteiligung unmittelbar oder mittelbar von einem konzernzugehörigen Unternehmen oder einem beherrschenden Gesellschafter erworben wurde (§ 12 Abs. 1 Z 9 KStG).,"ungen nicht abzugsfähig? Antwort: Die Abgeltung von Zinsschulden bei Konzerninterner Beteiligungsmöglichkeiten ist nach dem Gesetz vom 18. Dezember 2003 über die Rechtspflege (SR 173.110) geregelt. Nach Art. 45 Abs. 1 lit. a des Bundesgesetzes vom 29. Juni 1969 über die Rechtspflege (RPG; SR 173.11) kann der Richter die Abgabe einer Parteientschädigung nur verweigern, wenn die Partei durch den Entscheid in einem schweren Masse beeinträchtigt wird oder wenn sie sich im Verfahren",Model 1 Inference,0.63467556,0.68011665,0.65661085
CORP-TAX-041,CORP-TAX-041,"In dem Kalenderjahr, in dem das Wirtschaftsjahr endet (§ 7 Abs. 5 KStG).",lagungsjahr wird der Gewinn eines abweichenden Wirtschaftsjahres erfasst? Antwort: 1975 A.- Die Schweizerische Eidgenossenschaft (SE) hat am 20. Dezember 1968 eine neue Steuergesetzgebung getroffen. Sie hat den Steuersatz für das Jahr 1968 auf Fr. 3'400.-- festgesetzt. Nach Art. 1 Abs. 1 des neuen Steuergesetzes sind die Steuern auf dem Grundstück der Ehegatten in der Regel auf Fr. 3'400.-- pro Monat festgesetzt. B.- Am 1. Januar 1970 wurde die SE mit einem Gesuch um Änderung des Steuergesetzes vom 20. Dez,Model 1 Inference,0.5651851,0.6790369,0.61690205
CORP-TAX-042,CORP-TAX-042,"Gesamtbetrag der Einkünfte nach Verlustausgleich, abzüglich Sonderausgaben (§ 8 Abs. 4) und Freibetrag für begünstigte Zwecke (§ 23 KStG). Maßgeblich sind die Einkunftsarten des § 2 Abs. 3 EStG (§ 7 Abs. 2 KStG).",wird das Einkommen einer Körperschaft berechnet und welche Abzüge sind vorgesehen? Antwort: Die Einkommensabrechnung der Körperschaft ist nach dem Bundesgesetz über die Steuern des Kantons Zürich vom 20. Juni 1975 (StG) durchgeführt. Sie enthält die Rechnungen für die Jahre 1968 bis 1974 sowie für die Jahre 1975 bis 1979. Der Gesamteinkommen beträgt Fr. 3'000'000.--. Das Einkommen von 1975 wurde in einem Abschnitt mit 10% abgedeckt. Für die Jahre 1976 bis 1979 wurden die Abgaben für die Jahre 1976,Model 1 Inference,0.6350976,0.65856236,0.64661723
CORP-TAX-043,CORP-TAX-043,§ 7 Abs. 3 KStG: Gewinnermittlung nach § 5 Abs. 1 EStG. § 8 Abs. 2 KStG: Hinzurechnung verdeckter Ausschüttungen. § 10 KStG: Steuerfreie Beteiligungserträge ausscheiden. § 11 KStG: Besondere Betriebsausgaben. § 12 KStG: Nichtabzugsfähige Aufwendungen hinzurechnen. § 8 Abs. 4 Z 2 KStG: Verlustabzug max. 75 %.,": Die Bestimmungen des § 7 Abs. 3 KStG (a) über den Steuernachzug von Vermögenserträgen und (b) über den Steuernachzug von Vermögensvermögen gelten für die Übertragung von Handelsschulden an die Rechtsvorgängerin oder Anstalt. Der Steuersatz wird nach dem Gesetz bestimmt. Das Bundesgericht hat in einem Fall, wo eine GmbH mit einem Verlustschein ausgestellt wurde, festgehalten, dass es sich um einen solchen Handelsschuldner handelt, der im Rahmen seiner Rechtshilfe- und Rechtsanwaltschaft nach § 6 Abs. 4 KStG",Model 1 Inference,0.6571602,0.7010377,0.6783902
CORP-TAX-044,CORP-TAX-044,"Nein. Gemäß § 8 Abs. 2 KStG ist es ohne Bedeutung, ob das Einkommen durch offene oder verdeckte Ausschüttungen verteilt, entnommen oder in anderer Weise verwendet wird.",".) Einfluss auf die Einkommensermittlung? Antwort: Ja. Die Einkommen des Beschwerdeführers sind in der Schweiz nicht mehr als 10% des gesamten Einkommens der Familie ausgerichtet. Die Einnahmen aus dem Ausland werden im Rahmen der Einkommenssermittlung nicht berücksichtigt. Der Beschwerdeführer hat sich daher nicht veranlasst, seine Einkünfte in der Schweiz zu verwerten. Er hat auch keine Möglichkeit gehabt, den Einkommensausfall in der Schweiz zu beseitigen. Das ist eine Verletzung von Art. 2 Abs. 3 lit. a und c des Bundesgesetzes über die Einführung einer allgemeinen Bundessteuern vom 6",Model 1 Inference,0.64518595,0.68222606,0.66318923
CORP-TAX-045,CORP-TAX-045,Nein. Der Verlustabzug ist auf 75 % des Gesamtbetrages der Einkünfte begrenzt (§ 8 Abs. 4 Z 2 lit. a KStG). Das abweichende Wirtschaftsjahr (§ 7 Abs. 5 KStG) ändert daran nichts.,"renzt mit dem Jahresgewinn verrechnen? Antwort: Ja. A.- Die Firma X. AG in Zürich hat am 10. Dezember 1972 einen Steuerveranlagungsbeschluss vom 3. Januar 1973 erlassen. Sie bezeichnete als Steuersubjekt das ""Einkommen aus der Erwerbstätigkeit"" (Art. 4 Abs. 1 des Steuergesetzes des Kantons Aargau vom 6. Oktober 1958 [StG-AVG]). Das Steuerpfandrecht wurde für den Steuerbetrag von Fr. 1'000.-- bis zu einem Drittel festgesetzt. Der Steuerpfandrechte war nach Art. 10 StG-A",Model 1 Inference,0.64782387,0.7161548,0.68027776
CORP-TAX-046,CORP-TAX-046,Gemeinsamkeit: Beide führen zum Verlust von Verlustvorträgen. Unterschied: Beim Mantelkauf (§ 8 Abs. 4 Z 2 lit. c KStG) verliert die Körperschaft ihre Verluste durch strukturelle Änderung. Beim Ausscheiden aus der Gruppe (§ 9 Abs. 6 Z 7 KStG) werden zugerechnete ausländische Verluste beim Gruppenträger aktiv nachversteuert.,"- Der Mantelkauf besteht darin, dass der Kaufpreis für den Kaufkäufer nicht in der Regel mit dem Verwertungsanteil des Veräusserers zusammengefasst wird; er ist vielmehr nur als Teil des Verwertungsgewinnes zu berücksichtigen. Die Verwertungsgewinne sind nach Massgabe der Verhältnisse des Kaufs im Zeitpunkt des Verkaufs zu berechnen. Das gilt auch für das Verlustvortrag bei Ausscheidung aus einer Gruppe. - - Der Verlustvortrag ist eine Verteidigungspflicht, welche die Gruppenmitglieder gegenüber dem Veräusserer oder dem Veräussererverwal",Model 1 Inference,0.6469027,0.644159,0.64552796
CORP-TAX-047,CORP-TAX-047,"Der Verlustabzug erlischt, weil die wirtschaftliche Identität nicht mehr gegeben ist (§ 8 Abs. 4 Z 2 lit. c KStG). Ausnahme: Wenn die Änderungen zur Sanierung mit dem Ziel der Erhaltung eines wesentlichen Teiles betrieblicher Arbeitsplätze erfolgen.","Verluste grundsätzlich nicht mehr nutzen – und welche Ausnahme gibt es? Antwort: Die Verluste können nur dann nicht mehr verwendet werden, wenn sie sich in der Regelung des Mantels befinden (Art. 10 Abs. 2 MFG). Eine Ausnahmesituation besteht darin, dass die Verluste im Rahmen einer neuen oder einer Änderung des Mantels entstehen (Art. 10 Abs. 3 MFG). Die Ausführungen über die Verluste sind auch für die Bemessung des Mantels anwendbar. Der Mantelkauf wird durch den Mantelvertrag geregelt. Er enthält keine Bestimmungen über die Verlustsperre. Der Mantelvertrag enthält jedoch einen Anspruch auf eine Verwertung der Verluste (vgl.",Model 1 Inference,0.68942183,0.7239501,0.7062642
CORP-TAX-048,CORP-TAX-048,"Rückvergütungen in Form von Kaufpreisrückvergütungen, die aus dem Mitgliedergeschäft erwirtschaftet wurden (§ 8 Abs. 3 Z 2 KStG).","- und Wirtschaftsgenossenschaften gelten als Einkommensverwendung? Antwort: Die Rückvergütung einer Erwerbstätigkeit gilt als Einkommen, wenn sie in der Höhe eines Monatslohnes liegt, den die Erwerbstätige für eine bestimmte Zeit erzielt hat (Art. 12 Abs. 3 des Bundesgesetzes über die Ausgleichskassen vom 6. Oktober 1970 [AS 1970 S. 458]). Eine Rückvergütung kann auch dann gelten, wenn sie nicht in der Höhe eines Monatslohnes liegt, sondern nur in der Höhe eines Jahreslohnes oder einen Monatsschaden ist (Art. 12 Abs. 4 des Bundesgesetzes über die Ausgleichskassen).",Model 1 Inference,0.66654253,0.74001205,0.7013585
CORP-TAX-049,CORP-TAX-049,"Im Jahr des Ausscheidens ist ein Betrag im Ausmaß aller zugerechneten im Ausland noch nicht verrechneten ausländischen Verluste beim Gruppenträger als Gewinn zuzurechnen (Nachversteuerung, § 9 Abs. 6 Z 7 KStG).","zugerechnete Verluste im Ausland noch nicht verrechnet wurden? Antwort: Die Rückzahlung der Verluste ist nach dem Recht des Staates, in welchem die Unternehmensgruppe erstellt wurde, zu erfolgen. Der Ausland kann sich nur dann zur Rückzahlung verpflichten, wenn er den Verlustsatz für die Zeit vor dem Ausweisungsverfahren (oder vor dem Eintritt in das Auslandsystem) erreicht hat. 2.1.3 Verweisen die Parteien auf eine andere Regelung, so sind sie anzuhalten, dass sie diese auch bei der Anwendung dieser Bestimmungen beachten. Sie können sich daher auf die hier massgebenden Regeln berufen, soweit dies zulässig ist (vgl. BGE 140",Model 1 Inference,0.64756036,0.7023045,0.67382234
CORP-TAX-050,CORP-TAX-050,"Das Ergebnis der Gruppenmitglieder wird dem Gruppenträger zugerechnet, sodass Verluste eines Mitglieds mit Gewinnen eines anderen verrechnet werden können (§ 9 Abs. 1 KStG).","ist, weise kurz auf Unsicherheit hin, statt zu raten. Benutzerfrage: Welchen steuerlichen Vorteil bietet die Unternehmensgruppe gegenüber der isolierten Besteuerung? Antwort: Die Unternehmensgruppe erzielt einen steuerlichen Vorteil, weil sie sich in einem gewissen Umfang über das Steuerpflichtige verfügt (Art. 1 Abs. 2 des Bundesgesetzes vom 30. Juni 1984 über die Steuern der Kantone und Gemeinden [StG; SR 642.14]). Sie kann daher den Steuersatz von 5 % erhöhen oder niedergeben, wenn sie eine bestimmte Tätigkeit ausübt, die für ihr Unternehmen besonders geeignet ist (Art. 1 Abs. 3 StG). Der Steuerpflichtige kann sich nicht nur im Rahmen einer Steuererhebung selbst beteiligen, sondern",Model 1 Inference,0.6132373,0.69105923,0.64982665
