id,prompt,correct_answer,model_id,answer,exact_match,token_f1,bleu4,rouge1_f1,rouge2_f1,rougeL_f1,answer_length_chars,answer_length_tokens,bertscore_precision,bertscore_recall,bertscore_f1,error_category,model
TAX-INTL-010,Ein in Ungarn wohnender Arbeitnehmer übernachtet von Montag bis Donnerstag regelmäßig am österreichischen Arbeitsort und fährt nur am Wochenende heim. Kann dadurch ein gewöhnlicher Aufenthalt in Österreich entstehen?,"Ja. Wer an den Arbeitstagen am Arbeitsort übernachtet, begründet nach EStR 2000 Rz 24 dadurch einen inländischen Aufenthalt. Dauert dieser länger als sechs Monate an, tritt unbeschränkte Steuerpflicht kraft gewöhnlichen Aufenthalts nach EStR 2000 Rz 23 ein.",MODEL-1,"Ob durch die von Ihnen beschriebene Wohnsituation in Ungarn und regelmäßige Anwesenheit am österreichischen Arbeitsort ein gewöhnlicher Aufenthalt in Österreich entsteht, ist eine komplexe Frage, die im Einzelfall geprüft werden muss.

Grundsätzlich ist der gewöhnliche Aufenthalt der Ort, wo sich eine Person im üblichen Leben befindet (Art. 34 Abs. 1 ABGB).  Die bloße Anwesenheit am Arbeitsort allein ist kein ausreichender Faktor. Entscheidend ist, wo sich die Person hauptsächlich aufhält und wo ihre persönlichen und wirtschaftlichen Interessen verwahrt sind.

Die regelmäßige Anwesenheit von Montag bis Donnerstag am österreichischen Arbeitsort, verbunden mit der Heimkehr am Wochenende, könnte jedoch unter Umständen einen gewöhnlichen Aufenthalt begründen, wenn die Person in Österreich tatsächlich ihren Lebensmittelpunkt hat und hier ihre persönlichen und wirtschaftlichen Beziehungen wahrnimmt. Dies muss im konkreten Fall unter Berücksichtigung aller Umstände beurteilt werden.

Es ist ratsam, die Frage im Detail mit einem Steuerberater oder Rechtsanwalt zu besprechen, der sich mit grenzüberschreitenden Steuerfragen auskennt.  Die Beurteilung der gewöhnlichen Aufenthalt ist oft eine Frage der Gesamtsituation und kann von Fall zu Fall unterschiedlich sein.  (Siehe z.B. Rz. 3 der Steuerberater-Richtlinie vom 25.02.2020, Az. 1003/2020 SL Inv.)",0,0.06306306306306306,0.0028031510631079956,0.07258064516129031,0.016260162601626015,0.0564516129032258,1360,185,0.6067515015602112,0.6757467985153198,0.6393932700157166,Overly verbose answer,Model 1 - Inference
TAX-INTL-011,Eine Person hält sich über mehrere Monate überwiegend in Österreich auf und reist zwischendurch für kurze Projekteinsätze ins Ausland. Unterbrechen diese kurzfristigen Auslandsaufenthalte den gewöhnlichen Aufenthalt automatisch?,"Nein. Vorübergehende Abwesenheiten im Ausland unterbrechen den gewöhnlichen Aufenthalt nach EStR 2000 23a nicht automatisch. Maßgeblich ist, ob nach den Umständen weiterhin auf einen Rückkehrwillen nach Österreich geschlossen werden kann; in diesem Fall wirken Auslandsabwesenheiten nur hemmend auf den Fristenlauf.",MODEL-1,"Die Frage, ob kurzfristige Auslandsaufenthalte den gewöhnlichen Aufenthalt unterbrechen, ist komplex und hängt von den Gesamtdauer und Häufigkeit der Aufenthalte ab. Nach altem Recht (u.U. § 4 Abs 1 GewO) ist der gewöhnliche Aufenthalt derjenigen zu imputieren, der sich in einem Land gewöhnlich aufhält. 

Ein vorübergehendes Aufenthalten im Ausland kann den gewöhnlichen Aufenthalt unterbrechen, wenn die dortige Aufenthaltsdauer die österreichische Aufenthaltsdauer überwiegt. Entscheidend ist dabei, ob die Person im Ausland tatsächlich ihren gewöhnlichen Wohnsitz hat und sich dort gewöhnlich aufhält (§ 4 Abs 1 GewO). 

Es ist jedoch zu beachten, dass die aktuelle Rechtslage im Zuge der Umsetzung der EU-Richtlinie 2014/42/EU zur Regelung des Besteuerungsrechts von nicht ansässigen Personen vor Ort noch nicht vollständig angepasst ist.  Die Anwendung der Richtlinie wird voraussichtlich zu einer stärkeren Berücksichtigung der tatsächlichen Präsenz und des Verhaltens der Person führen.

Ich empfehle, die aktuelle Rechtslage und die Auslegung der EU-Richtlinie im Detail zu prüfen, um eine abschließende Beurteilung zu ermöglichen.",0,0.1414141414141414,0.009147639973895163,0.14222222222222222,0.03587443946188341,0.08000000000000002,1141,158,0.6401653289794922,0.6996731758117676,0.6685977578163147,Overly verbose answer,Model 1 - Inference
TAX-INTL-012,"Eine Person, die zuvor in Österreich beschränkt steuerpflichtig gewesen ist, zieht mitten im Kalenderjahr aus Deutschland nach Wien und wird dadurch in Österreich unbeschränkt steuerpflichtig. Sind für das Zuzugsjahr grundsätzlich zwei Steuerabschnitte zu unterscheiden?","Ja. Wechselt während des Kalenderjahres die beschränkte in die unbeschränkte Steuerpflicht oder umgekehrt, liegen laut EStR 2000 Rz 20 zwei Steuerabschnitte vor. Das führt grundsätzlich zu zwei getrennten Veranlagungsverfahren und damit zu zwei Steuerbescheiden.",MODEL-1,"Ja, grundsätzlich sind für das Zuzugsjahr zwei Steuerabschnitte zu unterscheiden, wenn eine Person von Deutschland nach Österreich zieht und dadurch unbeschränkt steuerpflichtig wird.

**Erster Abschnitt:** Der Zeitraum, in dem die Person in Deutschland beschränkt steuerpflichtig war, stellt einen separaten Steuerabschnitt dar (§ 31 Abs 1 Einkommensteuergesetz).  Die Einkünfte aus dieser Zeit werden gemäß den in Deutschland geltenden Vorschriften besteuert.

**Zweiter Abschnitt:** Der Zeitraum, in dem die Person in Österreich unbeschränkt steuerpflichtig ist, beginnt mit dem Zuzugsdatum (§ 31 Abs 1 Einkommensteuergesetz).  Die Einkünfte aus diesem Zeitraum werden nach österreichischen Vorschriften besteuert.

Es ist zu beachten, dass die Regelungen zur Berechnung der Steuerabzüge und der Anwendung der entsprechenden Steuertarife im jeweiligen Abschnitt unterschiedlich sein können.  Die genaue Beurteilung hängt von den konkreten Umständen des Einzelfalls ab.  Für eine detaillierte Auskunft ist eine individuelle Prüfung erforderlich.

**Hinweis:**  Ich empfehle, sich bei einer Steuerberatung zu informieren, um die spezifischen Auswirkungen auf Ihre individuelle Situation zu klären.",0,0.1283422459893048,0.0038850311493751175,0.15686274509803924,0.019801980198019802,0.08823529411764705,1198,153,0.6277751922607422,0.7137008905410767,0.6679860949516296,Overly verbose answer,Model 1 - Inference
TAX-INTL-013,"Ein Arbeitnehmer verdient seinen Bonus noch vor dem Umzug nach Österreich, der Bonus wird aber erst nach Begründung des inländischen Wohnsitzes ausbezahlt. Ist der spätere Zufluss für die österreichische Erfassung grundsätzlich relevant?","Ja, laut EStR 2000 Rz 19. Einkünfte, die vor Begründung der unbeschränkten Steuerpflicht erzielt wurden, sind grundsätzlich nicht zu erfassen, außer sie fließen erst danach zu. Dann kommt innerstaatlich das Zuflussprinzip zur Anwendung. Bei DBA-Fällen kann allerdings das Kausalitätsprinzip vorrangig sein.",MODEL-1,"Die Frage, ob der spätere Zufluss des Bonus für die österreichische Erfassung relevant ist, hängt von der Betrachtungsweise des Bonus als Entschädigung für geleistete Arbeit ab.

Grundsätzlich ist der Bonus als Arbeitslohn zu erfassen (§ 5 Abs 1 Einkommensteuergesetz).  Ein Arbeitslohn ist steuerpflichtig, sobald er entsteht (§ 3 Abs 1 Einkommensteuergesetz).  Der Zeitpunkt des Entgegennehmens des Bonus ist hierbei entscheidend.

Da der Bonus noch vor dem inländischen Wohnsitz grundsätzlich noch im Ausland gezahlt wird, ist der Zufluss zunächst im Ausland zu berücksichtigen.  Erst mit der Begründung des inländischen Wohnsitzes wird der Bonus für die österreichische Steuererfassung relevant.  Die österreichische Besteuerung erfolgt dann gemäß den allgemeinen Regeln für Arbeitslohn (§ 16 Abs 1 Einkommensteuergesetz).

Es ist zu beachten, dass die Frage der Besteuerung von im Ausland gezahltem Arbeitslohn auch von der Anwendung von Doppelbesteuerungsabkommen abhängt.  Ich empfehle, die spezifischen Regelungen des geltenden Doppelbesteuerungsabkommens zu prüfen.",0,0.11891891891891894,0.00404153807530892,0.14492753623188406,0.02926829268292683,0.09661835748792272,1074,144,0.6370881795883179,0.686455249786377,0.660851001739502,Overly verbose answer,Model 1 - Inference
TAX-INTL-014,"Eine in Belgien lebende Person erzielt vor ihrem Zuzug nach Österreich ausländische Einkünfte, die auch vor dem Zuzug zugeflossen sind. Sind diese Einkünfte in Österreich wegen des späteren Zuzugs nachträglich zu erfassen?","Nein. Laut EStR 2000 Rz 19 sind Einkünfte, die vor Begründung der unbeschränkten Steuerpflicht erzielt und bereits davor zugeflossen sind, sind in Österreich nicht zu erfassen.",MODEL-1,"Ja, ausländische Einkünfte, die vor dem Zuzug nach Österreich erzielt wurden und auch vor dem Zuzug zugeflossen sind, sind in Österreich nachträglich zu erfassen. Dies ergibt sich aus dem Grundsatz der umfassenden Einkommensermittlung gemäß § 5 Abs 1 Einkommensteuergesetz (EStG). 

Die Einkünfte müssen in Österreich versteuert werden, auch wenn der Steuerpflichtige im Ausland ansässig ist.  Die Erfassung erfolgt nach den Regeln des EStG und der zugehörigen Richtlinien, insbesondere der Richtlinie 2003/48/EG über die Besteuerung von nicht ansässigen Personen.  Es ist zu beachten, dass die Quellensteuer im jeweiligen Land, in dem die Einkünfte erzielt wurden, abgeführt werden muss (vgl. § 49a EStG).  Sollten die ausländischen Einkünfte komplex sein, ist es ratsam, sich von einem Steuerberater beraten zu lassen.",0,0.19310344827586207,0.045036103729670436,0.189873417721519,0.10256410256410256,0.16455696202531647,820,119,0.6704358458518982,0.751436710357666,0.7086290121078491,Overly verbose answer,Model 1 - Inference
TAX-INTL-015,Ein österreichischer Steuerinländer gibt seinen inländischen Wohnsitz auf und verlegt den Mittelpunkt seiner Lebensinteressen ins Ausland. Kann die Aufgabe des inländischen Wohnsitzes Wegzugsbesteuerung auslösen?,"Ja. Die Aufgabe des inländischen Wohnsitzes löst gemäß § 27 Abs. 6 Z 1 lit. a EStG 1988 Wegzugsbesteuerung aus, wenn dadurch abkommensrechtlich eine Einschränkung des österreichischen Besteuerungsrechts bewirkt wird.",MODEL-1,"Ja, die Aufgabe des inländischen Wohnsitzes kann eine Wegzugsbesteuerung auslösen.

Gemäß § 6 Abs 1 Einkommensteuergesetz (EStG) wird bei Aufgabe des inländischen Wohnsitzes grundsätzlich eine Wegzugsbesteuerung anfallen (§ 6 Abs 1 EStG).  Dies gilt, wenn der Steuerinhaber den Mittelpunkt seiner Lebensinteressen ins Ausland verlegt (§ 6 Abs 1 EStG).  Die Wegzugsbesteuerung wird in der Regel durch eine Steuerbescheiderklärung festgesetzt, wobei die Höhe der Steuer von der jeweiligen Situation abhängt (z.B. von der Dauer des inländischen Wohnsitzes).  Die genauen Details und Ausnahmen sind im EStG und den dazugehörigen Richtlinien (z.B. Finanzministerium, Richtlinie 2016/116) geregelt.",0,0.2857142857142857,0.06349650776676104,0.26865671641791045,0.0909090909090909,0.22388059701492538,692,96,0.6830046772956848,0.7160575985908508,0.6991406679153442,Overly verbose answer,Model 1 - Inference
TAX-INTL-016,"Eine Person dokumentiert nur 65 Tage in ihrer Wiener Zweitwohnung, mietet aber zusätzlich für zwei Monate ein Appartement und hält sich wegen weiterer Hotelaufenthalte insgesamt rund sechs Monate beruflich in Österreich auf. Kann trotz 70-Tage-Grenze unbeschränkte Steuerpflicht entstehen?","Ja. Auch wenn die Zweitwohnung selbst nur untergeordnet genutzt wird, kann nach EStR 2000 Rz 26b bei zusätzlicher Anmietung weiterer Unterkünfte und einem beruflichen Engagement von rund sechs Monaten ein gewöhnlicher Aufenthalt in Österreich vorliegen. Dann entsteht unbeschränkte Steuerpflicht kraft gewöhnlichen Aufenthalts.",MODEL-1,"Die Frage, ob trotz einer insgesamt von 70 Tagen in Österreich verbrachte Zeit zu einer unbeschränkten Steuerpflicht führt, ist komplex und hängt von verschiedenen Faktoren ab. Grundsätzlich ist die Dauer eines Aufenthalts in Österreich ein relevanter Faktor für die Bestimmung der Steuerpflicht.

Nach § 6 Abs. 1 Einkommensteuergesetz (EStG) entsteht die Steuerpflicht grundsätzlich mit der Ansässigkeit in Österreich. Die Ansässigkeit wird nach § 6 Abs. 1 EStG anhand der gewöhnlichen Aufenthaltes bestimmt.  Ein gewöhnlicher Aufenthalt ist gegeben, wenn eine Person in einem Kalenderjahr länger als 183 Tage in Österreich verweilt (sog. ""183-Tage-Regel"").

In Ihrem Fall sind 65 Tage in der Zweitwohnung verbracht worden, zusätzlich zwei Monate in einem Appartement und sechs Monate durch Hotelaufenthalte.  Obwohl die Gesamtdauer 70 Tage beträgt, ist die Frage, ob diese Tage als ""gewöhnlicher Aufenthalt"" im Sinne des EStG zu werten sind, entscheidend.  Die zeitliche Verteilung der Aufenthaltsdauer, die Nutzung von Appartements und Hotels sowie die berufliche Tätigkeit müssen im Zusammenhang betrachtet werden.

Es ist möglich, dass trotz der 70-Tage-Grenze eine unbeschränkte Steuerpflicht entsteht, wenn die Gesamtheit der Umstände (Aufenthaltsdauer, Nutzung von Unterkünften, berufliche Tätigkeit) den Eindruck eines gewöhnlichen Aufenthalts in Österreich erweckt.  Dies ist jedoch eine Frage der Gesamterscheinung und muss im Einzelfall geprüft werden.  Es ist ratsam, die genaue berufliche Tätigkeit, die Art der Hotelaufenthalte und die tatsächliche Nutzung der Appartements zu dokumentieren, um die Steuerpflicht zu beurteilen.

**Hinweis:** Ich kann Ihnen hier keine abschließende Rechtsauskunft geben. Eine abschließende Beurteilung der Steuerpflicht erfordert eine detaillierte Prüfung aller Umstände des Einzelfalls durch einen Steuerberater oder Rechtsanwalt.",0,0.13559322033898308,0.007400509381070587,0.15197568389057753,0.05504587155963303,0.0911854103343465,1879,253,0.6405321955680847,0.7282819747924805,0.6815944314002991,Overly verbose answer,Model 1 - Inference
TAX-INTL-017,Ein ausländischer Saisonarbeiter arbeitet vier Monate in Tirol und kehrt danach in seinen Heimatstaat zurück. Hat er nach den Richtlinien grundsätzlich einen gewöhnlichen Aufenthalt in Österreich?,"Nein. Ausländische Saisonarbeiter haben nach EStR 2000 Rz 35 ihren gewöhnlichen Aufenthalt regelmäßig nicht im Inland. Erst wenn der Aufenthalt länger als sechs Monate dauert, tritt unbeschränkte Steuerpflicht rückwirkend ein.",MODEL-1,"Ob ein ausländischer Saisonarbeiter nach den österreichischen Steuergesetzen einen gewöhnlichen Aufenthalt in Österreich hat, hängt von den Umständen des Einzelfalls ab. Grundsätzlich ist der gewöhnliche Aufenthalt im Österreichischen Recht der Ort, wo sich eine Person im Interesse ihrer Einkünfte aufhält und wo ihr Lebensmittelpunkt zu befinden scheint (Art. 4 Abs. 1 GStG).

Bei Saisonarbeitern ist die Beurteilung komplex. Die bloße vorübergehende Tätigkeit in Österreich begründet keinen gewöhnlichen Aufenthalt. Entscheidend ist, ob die Person tatsächlich die Absicht hat, Österreich als ihren Hauptwohnsitz zu haben und ob sie hier eine Wohnung oder ein Heim hat (Art. 4 Abs. 1 GStG).

In Ihrem Fall, wo der Arbeitnehmer lediglich vier Monate in Tirol arbeitet und danach zurückkehrt, ist es unwahrscheinlich, dass er einen gewöhnlichen Aufenthalt in Österreich hat. Dies muss jedoch im Einzelfall unter Berücksichtigung aller Umstände geprüft werden.  Die zuständige Finanzamt wird die konkrete Situation des Arbeitnehmers unter Berücksichtigung der Dauer und Häufigkeit der Aufenthalte, der vorhandenen Wohnsitze und der allgemeinen Lebensverhältnisse beurteilen müssen (z.B. Rz. 3 der Umsatzsteuerrichtlinie 2014/5/UE).",0,0.13000000000000003,0.003563653689736781,0.13043478260869565,0.017543859649122806,0.09565217391304347,1230,170,0.6250077486038208,0.7264211773872375,0.6719093322753906,Overly verbose answer,Model 1 - Inference
TAX-INTL-018,Ein ausländischer Saisonarbeiter bleibt aufgrund mehrerer aufeinanderfolgender Einsätze insgesamt länger als sechs Monate in Österreich. Tritt die unbeschränkte Steuerpflicht rückwirkend ein?,"Ja. Dauert der Aufenthalt eines Saisonarbeiters im Inland länger als sechs Monate, tritt die unbeschränkte Steuerpflicht nach EStR 2000 Rz 35 rückwirkend ein.",MODEL-1,"Die unbeschränkte Steuerpflicht tritt bei ausländischen Saisonarbeitern, die aufgrund mehrerer aufeinanderfolgender Einsätze länger als sechs Monate in Österreich bleiben, grundsätzlich nicht rückwirkend ein. Dies ergibt sich aus § 5 Abs 1 Einkommensteuergesetz (EStG). 

Die Steuerpflicht entsteht jedoch mit dem Wohnsitz oder der gewöhnlichen Aufenthalt in Österreich (§ 3 Abs 1 EStG).  Es ist zu prüfen, ob der Saisonarbeiter durch das längere Verweilen in Österreich einen Wohnsitz oder gewöhnlichen Aufenthalt begründet.  Dies ist insbesondere dann der Fall, wenn er hier eine Wohnung oder ein Haus hat und sich hier dauerhaft aufhält.  Die Beurteilung der Wohnsitzbesteuerung erfolgt nach den allgemeinen Wohnsitzbestimmungsgesetzen (z.B. nach § 4 Abs 1 EStG).

Hinweis: Die genaue Beurteilung der Wohnsitzbesteuerung ist oft komplex und hängt von den individuellen Umständen ab.",0,0.1780821917808219,0.03219186032639939,0.19999999999999998,0.11392405063291139,0.09999999999999999,885,123,0.6396124362945557,0.7664516568183899,0.6973111033439636,Overly verbose answer,Model 1 - Inference
TAX-INTL-019,Ein kanadischer Arbeitnehmer hat ab Januar 2026 eine Arbeitserlaubnis für acht Monate und ist ab Februar 2026 tatsächlich in Österreich anwesend. Gilt er ab Beginn seiner Anwesenheit als unbeschränkt steuerpflichtig?,Ja. Ausländische Arbeitnehmer mit Arbeitserlaubnis oder Dienstvertrag von mehr als sechs Monaten sind ab Beginn ihres tatsächlichen Inlandsaufenthalts unbeschränkt steuerpflichtig; dafür verantwortlich ist eine Kombination aus EStR 2000 Rz 25 und EStR 2000 Rz 35.,MODEL-1,"Die Frage, ob der kanadische Arbeitnehmer ab Beginn seiner Anwesenheit in Österreich als unbeschränkt steuerpflichtig gilt, hängt von der Dauer seiner Tätigkeit und dem Ort der Ausübung der Arbeit ab.

Grundsätzlich gilt nach § 5 Abs. 1 Einkommensteuergesetz (EStG) als unbeschränkt steuerpflichtig, wer in Österreich tätig ist und dessen Arbeitsort in Österreich liegt.  Die Anwesenheit in Österreich für acht Monate ab Januar 2026 und die tatsächliche Ausübung der Arbeit ab Februar 2026 sprechen grundsätzlich für die Unbeschränktheit.

Es ist jedoch zu prüfen, ob die Tätigkeit als unbeschränkt steuerpflichtig anzusehen ist. Dies hängt von der Art und Weise der Tätigkeit ab, insbesondere von der Domizilierung (siehe z.B. Richtigstellung RV 2018, 13).  Die zuständige Finanzamt wird die Umstände des Einzelfalls prüfen, um festzustellen, ob die Tätigkeit tatsächlich in Österreich ausgeübt wird.

Sollte die Tätigkeit als ausländische Arbeitnehmerkraft gelten, kann dies Auswirkungen auf die Steuerpflicht haben (siehe z.B. EStG § 13).  Es ist ratsam, sich hierzu von einem Steuerberater oder dem zuständigen Finanzamt beraten zu lassen.",0,0.11,0.004188881429598523,0.13973799126637554,0.03524229074889868,0.08733624454148471,1143,165,0.624656081199646,0.7126197814941406,0.6657448410987854,Overly verbose answer,Model 1 - Inference
