id,answer,retrieved_sources,retrieved_refs,retrieved_context;;;;;;;;;;;;;;;;;;;;
"CORP-TAX-027,Keine sicherge Antwort im Kont-ext gefunden. | CORP-TAX.txt | nothing_found,CORP-TAX.txt,nothing_found,""(5) Die finanzielle Verbindung im Sinne des Abs. 4 muss während des gesamten Wirtschaftsjahres des jeweiligen Gruppenmitgliedes vorliegen. Erfüllen im Falle einer Beteiligungsgemeinschaft die Mitbeteiligten die Voraussetzungen des Abs. 4 zu Beginn des Wirtschaftsjahres des jeweiligen Gruppenmitglieds, kann die Beteiligungsgemeinschaft bis zum Gruppenantrag gebildet werden. Steuerlich wirksame rückwirkende Anteilserwerbe und Anteilsübertragungen im Sinne der Abgabenvorschriften sind auch für die Frage der finanziellen Verbindung maßgebend. Vermögensübertragungen innerhalb der Unternehmensgruppe gelten nicht als Änderung der Voraussetzungen für Gruppenverhältnisse, sofern die Unternehmensgruppe weiterhin finanziell verbunden bleibt. (6) Bei Ermittlung des zuzurechnenden steuerlich maßgebenden Ergebnisses ist Folgendes zu beachten: 1. Als Ergebnis eines unbeschränkt steuerpflichtigen Gruppenmitglieds gilt das Einkommen unter Berücksichtigung der Z 4.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-028,""Die finanzielle Verbindlichkeit muss während des ganzen Wirtschaftsjahrzugs des jeweilig betroffenen Gruppenmitgliebers vorliegen, um gültig zu sein. | CORP-TAX.txt | nothing_found"",CORP-TAX.txt,nothing_found,""(5) Die finanzielle Verbindung im Sinne des Abs. 4 muss während des gesamten Wirtschaftsjahres des jeweiligen Gruppenmitgliedes vorliegen. Erfüllen im Falle einer Beteiligungsgemeinschaft die Mitbeteiligten die Voraussetzungen des Abs. 4 zu Beginn des Wirtschaftsjahres des jeweiligen Gruppenmitglieds, kann die Beteiligungsgemeinschaft bis zum Gruppenantrag gebildet werden. Steuerlich wirksame rückwirkende Anteilserwerbe und Anteilsübertragungen im Sinne der Abgabenvorschriften sind auch für die Frage der finanziellen Verbindung maßgebend. Vermögensübertragungen innerhalb der Unternehmensgruppe gelten nicht als Änderung der Voraussetzungen für Gruppenverhältnisse, sofern die Unternehmensgruppe weiterhin finanziell verbunden bleibt. (6) Bei Ermittlung des zuzurechnenden steuerlich maßgebenden Ergebnisses ist Folgendes zu beachten: 1. Als Ergebnis eines unbeschränkt steuerpflichtigen Gruppenmitglieds gilt das Einkommen unter Berücksichtigung der Z 4.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-029,Keine sicherge Answer im Kontext finden. | CORP-TAX.txt | § 8,CORP-TAX.txt,§ 8,""4a. Vortragsfähige Verluste (§ 8 Abs. 4 Z 2) des Gruppenträgers aus Zeiten vor Wirksamwerden der Unternehmensgruppe (Vorgruppenverluste) können nicht verrechnet werden, soweit in diesen Abschreibungen auf den niedrigeren Teilwert (§ 6 Z 2 lit. a des Einkommensteuergesetzes 1988) und Veräußerungsverluste hinsichtlich von Beteiligungen an Körperschaften enthalten sind, die bereits im Zeitpunkt der Abschreibung oder Veräußerung einer anderen Unternehmensgruppe angehört haben. Dies gilt auch für noch nicht berücksichtigte Siebentelbeträge gemäß § 12 Abs. 3 Z 2. 5. Steuerumlagen zum Zwecke des Ausgleichs der steuerlichen Wirkungen, die sich aus der Zurechnung der Einkommen der Gruppenmitglieder zum Gruppenträger ergeben, sind steuerneutral.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-030,Keine sicherge Answer im Kontext finden. | CORP-TAX.txt | § 7,CORP-TAX.txt,§ 7,""– in einem Mitgliedstaat der Europäischen Union oder in einem Staat, mit dem eine umfassende Amtshilfe besteht, ansässig sind und – ausschließlich mit unbeschränkt steuerpflichtigen Gruppenmitgliedern oder dem Gruppenträger finanziell verbunden sind (Abs. 4). Gruppenmitglieder können nicht Mitbeteiligte einer Beteiligungsgemeinschaft sein. (3) Gruppenträger können sein – (Anm.: aufgehoben durch BGBl. I Nr. 13/2014) – unbeschränkt steuerpflichtige Kapitalgesellschaften und Erwerbs- und Wirtschaftsgenossenschaften, die unter § 7 Abs. 3 fallen, – unbeschränkt steuerpflichtige Versicherungsvereine auf Gegenseitigkeit im Sinne des VAG 2016, – unbeschränkt steuerpflichtige Kreditinstitute im Sinne des Bankwesengesetzes, – beschränkt steuerpflichtige – in der Anlage 2 zum Einkommensteuergesetz 1988 in der jeweils geltenden Fassung genannten, den von den Teilstrichen 1 bis 4 umfassten inländischen Rechtsformen vergleichbaren Gesellschaften und""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-031,""Vorgruppenverloren sind untragbare Kosten innerhalb einer Gruppe, die in Folgejahren als vortragfähige Verloren des Gruppentreibers abgerechnet werden. | CORP-TAX.txt | nothing_found"",CORP-TAX.txt,nothing_found,""sowie des Gruppenträgers berücksichtigt werden. Insoweit dabei die Verluste im laufenden Jahr nicht berücksichtigt werden können, sind sie in folgenden Jahren als vortragsfähige Verluste des Gruppenträgers abzuziehen.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-032,""Die Verlustverleihung für einen inländisch und einen ausländisch gelegten Gruppenpartner unterscheidet sich insbesondere darin, dass ausländische Partner nur die nach auslandsrechtlichen Vorschrften ermittelten, höchstens aber die nach deutschen Vorschrissen ermittelten verluste zulassen, während inländ | CORP-TAX.txt | § 5"",CORP-TAX.txt,§ 5,""6. Bei nicht unbeschränkt steuerpflichtigen ausländischen Gruppenmitgliedern sind nur die nach § 5 Abs. 1 und den übrigen Vorschriften des Einkommensteuergesetzes 1988 und dieses Bundesgesetzes ermittelten Verluste aus Einkunftsquellen des jeweiligen Wirtschaftsjahres, höchstens jedoch die nach ausländischem Steuerrecht ermittelten Verluste des betreffenden Wirtschaftsjahres dem unmittelbar beteiligten Gruppenmitglied bzw. Gruppenträger im Ausmaß der Beteiligungen aller beteiligter Gruppenmitglieder einschließlich eines beteiligten Gruppenträgers zuzurechnen. Auf die Zurechnung des Verlustes eines nicht unbeschränkt steuerpflichtigen ausländischen Gruppenmitglieds kann jedoch zur Gänze verzichtet werden. Zuzurechnende Verluste können nur im Ausmaß von 75% der Summe der eigenen Einkommen sämtlicher unbeschränkt steuerpflichtiger Gruppenmitglieder sowie des Gruppenträgers berücksichtigt werden. Insoweit dabei die Verluste im laufenden Jahr nicht berücksichtigt werden können, sind sie""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-033,Keine sichre Antwort im Kont-ext gefunden. | CORP-TAX.txt | nothing_found,CORP-TAX.txt,nothing_found,""1. an ausländischen Körperschaften, die einer inländischen Kapitalgesellschaft vergleichbar sind, 2. an anderen ausländischen Körperschaften, die die in der Anlage 2 zum Einkommensteuergesetz 1988 vorgesehenen Voraussetzungen des Artikels 2 der Richtlinie 2011/96/EU in der jeweils geltenden Fassung erfüllen, beteiligt sind. Die genannte Frist von einem Jahr gilt nicht für Anteile, die auf Grund einer Kapitalerhöhung erworben wurden, soweit sich das Beteiligungsausmaß dadurch nicht erhöht hat.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-034,Keine sicherge Answer im Kontext finden. | CORP-TAX.txt | § 26c,CORP-TAX.txt,§ 26c,""aufgedeckt und auf Antrag des Steuerpflichtigen gegenverrechnet werden. 3. Im Falle von Einlagen in mittelbar verbundene Körperschaften darf bei den Zwischenkörperschaften insoweit der niedrigere Teilwert nicht angesetzt werden, es sei denn, ein wirtschaftlicher Zusammenhang zwischen Einlagen und Ansatz des niedrigeren Teilwertes ist nachweislich nicht gegeben. Dasselbe gilt auch für unmittelbare Einlagen in Zwischenkörperschaften mit nachfolgender mittelbarer oder unmittelbarer Durchleitung an die Zielkörperschaft. Verluste bei einer Zwischenkörperschaft anlässlich der Veräußerung oder des sonstigen Ausscheidens der Beteiligung sind im Ausmaß der nicht abschreibbaren Einlagen nicht abzugsfähig. Beachte für folgende Bestimmung zum Bezugszeitraum vgl. § 26c Z 80 Zinsschranke""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-035,Keine sicherge Answer im Context gefunden. | CORP-TAX.txt | § 10,CORP-TAX.txt,§ 10,""1. auf inländische Körperschaften, die aufgrund eines Doppelbesteuerungsabkommens im Ausland ansässig sind und 2. auf ausländische Betriebsstätten, auch wenn das Doppelbesteuerungsabkommen eine Befreiung vorsieht. (7) Zu einem Methodenwechsel kommt es bei internationalen Schachtelbeteiligungen im Sinne des § 10 Abs. 2 sowie bei Beteiligungen von mindestens 5%, deren Gewinnanteile unter § 10 Abs. 1 Z 5 oder 6 fallen (qualifizierte Portfoliobeteiligungen), wenn der Unternehmensschwerpunkt der niedrigbesteuerten ausländischen Körperschaft in der Erzielung von Passiveinkünften im Sinne des Abs. 2 liegt. Dabei gilt Folgendes: 1. Die Steuerbefreiung für Gewinnanteile gemäß § 10 Abs. 1 Z 5 bis 7 sowie die Steuerneutralität gemäß § 10 Abs. 3 kommen nicht zur Anwendung. 2. Ein Methodenwechsel unterbleibt insoweit, als Passiveinkünfte nachweislich bereits im Rahmen der Hinzurechnungsbesteuerung erfasst wurden.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-036,Keine sichre Antwort im Kont-ext gefunden. | CORP-TAX.txt | nothing_found,CORP-TAX.txt,nothing_found,""– Die steuerlich berücksichtigten Fünfzehntelbeträge vermindern oder erhöhen den steuerlich maßgeblichen Buchwert. – Gehen Beteiligungen, auf die eine Firmenwertabschreibung vorgenommen wurde, umgründungsbedingt unter oder werden sie zur Abfindung der Anteilsinhaber der übertragenden Körperschaft verwendet, sind abgesetzte Fünfzehntelbeträge zum Umgründungsstichtag steuerwirksam nachzuerfassen, soweit der Nacherfassungsbetrag im Unterschiedsbetrag zwischen Buchwert und Verkehrswert der abgeschriebenen Beteiligung Deckung findet. Tritt an die Stelle der firmenwertabgeschriebenen Beteiligung umgründungsbedingt die Beteiligung an einer übernehmenden Körperschaft, hat die Nacherfassung erst dann zu erfolgen, wenn die Beteiligung an der übernehmenden Körperschaft umgründungsbedingt untergeht. (8) Die Gruppenbesteuerung erstreckt sich auf den Gruppenträger und die Gruppenmitglieder, die in einem schriftlichen Gruppenantrag genannt sind. Dabei gilt Folgendes:""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-037,""Gewinnanteile von ausländischem Unternehmen, die nicht durch ein Doppelbestaetungsabkommen freigeschützt sind und die Erzielung passiveinkünftige Gewinne im Fokus haben, sind steuerpflichig, selbst wenn sie unter § 9 KStG abgegrenzt sind. | CORP-TAX.txt | § 10"",CORP-TAX.txt,§ 10,""1. auf inländische Körperschaften, die aufgrund eines Doppelbesteuerungsabkommens im Ausland ansässig sind und 2. auf ausländische Betriebsstätten, auch wenn das Doppelbesteuerungsabkommen eine Befreiung vorsieht. (7) Zu einem Methodenwechsel kommt es bei internationalen Schachtelbeteiligungen im Sinne des § 10 Abs. 2 sowie bei Beteiligungen von mindestens 5%, deren Gewinnanteile unter § 10 Abs. 1 Z 5 oder 6 fallen (qualifizierte Portfoliobeteiligungen), wenn der Unternehmensschwerpunkt der niedrigbesteuerten ausländischen Körperschaft in der Erzielung von Passiveinkünften im Sinne des Abs. 2 liegt. Dabei gilt Folgendes: 1. Die Steuerbefreiung für Gewinnanteile gemäß § 10 Abs. 1 Z 5 bis 7 sowie die Steuerneutralität gemäß § 10 Abs. 3 kommen nicht zur Anwendung. 2. Ein Methodenwechsel unterbleibt insoweit, als Passiveinkünfte nachweislich bereits im Rahmen der Hinzurechnungsbesteuerung erfasst wurden.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-038,Keine sichre Antwort im Kont-ext gefunden. | CORP-TAX.txt | § 12,CORP-TAX.txt,§ 12,""Nichtabzugsfähige Aufwendungen und Ausgaben § 12. (1) Bei den einzelnen Einkünften dürfen nicht abgezogen werden: 1. Die Aufwendungen für die Erfüllung von Zwecken des Steuerpflichtigen, die durch Stiftung, Satzung oder sonstige Verfassung vorgeschrieben sind. Eine Privatstiftung kann Zuwendungen an Begünstigte und Letztbegünstigte auch nicht als Sonderausgaben (§ 8 Abs. 4 Z 1) abziehen. 2. Aufwendungen nach § 20 Abs. 1 Z 2 lit. b des Einkommensteuergesetzes 1988, die nicht schon unter § 8 Abs. 2 fallen, soweit sie nach allgemeiner Verkehrsauffassung unangemessen hoch sind. 3. Repräsentationsaufwendungen nach § 20 Abs. 1 Z 3 des Einkommensteuergesetzes 1988. 4. a) Geld- und Sachzuwendungen, deren Gewährung oder Annahme mit gerichtlicher Strafe bedroht ist. b) Strafen und Geldbußen, die von Gerichten, Verwaltungsbehörden oder den Organen der Europäischen Union verhängt werden. c) Verbandsgeldbußen nach dem Verbandsverantwortlichkeitsgesetz.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-039,""Die Aufwendungen, die durch Satzung vorgeschreibt sind, sowie Repräsentationsaufwendungen nach Einkommen-steuergesetz sind nicht als Betrieb-ausgaben abzuziehen. | CORP-TAX.txt | § 12"",CORP-TAX.txt,§ 12,""Nichtabzugsfähige Aufwendungen und Ausgaben § 12. (1) Bei den einzelnen Einkünften dürfen nicht abgezogen werden: 1. Die Aufwendungen für die Erfüllung von Zwecken des Steuerpflichtigen, die durch Stiftung, Satzung oder sonstige Verfassung vorgeschrieben sind. Eine Privatstiftung kann Zuwendungen an Begünstigte und Letztbegünstigte auch nicht als Sonderausgaben (§ 8 Abs. 4 Z 1) abziehen. 2. Aufwendungen nach § 20 Abs. 1 Z 2 lit. b des Einkommensteuergesetzes 1988, die nicht schon unter § 8 Abs. 2 fallen, soweit sie nach allgemeiner Verkehrsauffassung unangemessen hoch sind. 3. Repräsentationsaufwendungen nach § 20 Abs. 1 Z 3 des Einkommensteuergesetzes 1988. 4. a) Geld- und Sachzuwendungen, deren Gewährung oder Annahme mit gerichtlicher Strafe bedroht ist. b) Strafen und Geldbußen, die von Gerichten, Verwaltungsbehörden oder den Organen der Europäischen Union verhängt werden. c) Verbandsgeldbußen nach dem Verbandsverantwortlichkeitsgesetz.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-040,""Zinsen für konzerninterne Betriebsaufwendungen sind abzugsfähig, wenn sie nicht in Zusammenhang stehen mit dem Erwerbungskapital von Kapitalantilen eines konzernziehörigen Unternehmens. | CORP-TAX.txt | § 99a"",CORP-TAX.txt,§ 99a,""9. Aufwendungen für Zinsen in Zusammenhang mit einer Fremdfinanzierung, die dem Erwerb von Kapitalanteilen gedient hat, wenn diese Kapitalanteile unmittelbar oder mittelbar von einem konzernzugehörigen Unternehmen bzw. unmittelbar oder mittelbar von einem einen beherrschenden Einfluss ausübenden Gesellschafter erworben worden sind. Dies gilt auch bei Kapitalerhöhungen oder Zuschüssen, die in Zusammenhang mit einem Erwerb von Kapitalanteilen im Sinne des vorherigen Satzes stehen. 10. Aufwendungen für Zinsen oder Lizenzgebühren im Sinne des § 99a Abs. 1 zweiter und dritter Satz des Einkommensteuergesetzes 1988 unter folgenden Voraussetzungen: a) Empfänger der Zinsen oder Lizenzgebühren ist eine Körperschaft im Sinne des § 1 Abs. 2 Z 1 oder eine vergleichbare ausländische Körperschaft. b) Die empfangende Körperschaft ist unmittelbar oder mittelbar konzernzugehörig oder steht unmittelbar oder mittelbar unter dem beherrschenden Einfluss desselben Gesellschafters.""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-041,""Der Gewinn eines ausgewiesenen abweichende Wirtschaftsjahren wird bei Berücksichtigung im Kalenderjahren erfasst, in denen das Wirtschaftsjaehr endete. | CORP-TAX.txt | § 2"",CORP-TAX.txt,§ 2,""(4) Gewinnermittlungszeitraum ist das Wirtschaftsjahr. Das Wirtschaftsjahr deckt sich grundsätzlich mit dem Kalenderjahr. (5) Steuerpflichtige, die zur Rechnungslegung verpflichtet sind, und buchführende Steuerpflichtige, die eine Land- und Forstwirtschaft betreiben, dürfen ein vom Kalenderjahr abweichendes Wirtschaftsjahr haben";" in diesem Fall ist der Gewinn bei Ermittlung des Einkommens für jenes Kalenderjahr zu berücksichtigen, in dem das Wirtschaftsjahr endet. § 2 Abs. 6 und 7 des Einkommensteuergesetzes 1988 ist anzuwenden. Beachte für folgende Bestimmung Bezugszeitraum: Abs. 4 Z 2 lit. b erster Teilstrich ab 1.1.2021 (Veranlagungsjahr 2021) vgl. § 26c Z 82 Einlagen, Entnahmen und Einkommensverwendung""";;;;;;;;;;;;;;;;;;;
"CORP-TAX-042,""Die Einkommen der Körpershaft werden berechnet, indem Einlagen und beiträge von Gesellschausten, Mitgliedern oder ähnlichem in ihrer Eigentümlichkeit geleistet bleiben, außeransatz gemacht. Keine sichere Answer im Kontext gefunden. | CORP-TAX.txt | § 26c"",CORP-TAX.txt,§ 26c,""Bezugszeitraum: Abs. 4 Z 2 lit. b erster Teilstrich ab 1.1.2021 (Veranlagungsjahr 2021) vgl. § 26c Z 82 Einlagen, Entnahmen und Einkommensverwendung § 8. (1) Bei der Ermittlung des Einkommens bleiben Einlagen und Beiträge jeder Art insoweit außer Ansatz, als sie von Personen in ihrer Eigenschaft als Gesellschafter, Mitglieder oder in ähnlicher Eigenschaft geleistet werden. § 6 Z 14 lit. b des Einkommensteuergesetzes 1988 ist sinngemäß anzuwenden. Bei einem Forderungsverzicht auf Seiten des Gesellschafters ist der nicht mehr werthaltige Teil der Forderung steuerwirksam. (2) Für die Ermittlung des Einkommens ist es ohne Bedeutung, ob das Einkommen – im Wege offener oder verdeckter Ausschüttungen verteilt oder – entnommen oder – in anderer Weise verwendet wird. (3) Eine Einkommensverwendung ist auch anzunehmen bei: 1. Ausschüttungen jeder Art""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-043,""Die relevanten Normen sind § 7, § 8, § 6 und § 6a KStG. | CORP-TAX.txt | § 26c"",CORP-TAX.txt,§ 26c,""Bezugszeitraum: Abs. 4 Z 2 lit. b erster Teilstrich ab 1.1.2021 (Veranlagungsjahr 2021) vgl. § 26c Z 82 Einlagen, Entnahmen und Einkommensverwendung § 8. (1) Bei der Ermittlung des Einkommens bleiben Einlagen und Beiträge jeder Art insoweit außer Ansatz, als sie von Personen in ihrer Eigenschaft als Gesellschafter, Mitglieder oder in ähnlicher Eigenschaft geleistet werden. § 6 Z 14 lit. b des Einkommensteuergesetzes 1988 ist sinngemäß anzuwenden. Bei einem Forderungsverzicht auf Seiten des Gesellschafters ist der nicht mehr werthaltige Teil der Forderung steuerwirksam. (2) Für die Ermittlung des Einkommens ist es ohne Bedeutung, ob das Einkommen – im Wege offener oder verdeckter Ausschüttungen verteilt oder – entnommen oder – in anderer Weise verwendet wird. (3) Eine Einkommensverwendung ist auch anzunehmen bei: 1. Ausschüttungen jeder Art""";;;;;;;;;;;;;;;;;;;;
"CORP-TAX-044,""Ja, die Art der eingesetzten Einkommen kann Einfluss haben auf die Ermittlung der Steuerlast, insbesondere wenn es um Ausschüttlungen geht, wie sie beispielsweise bei Partizipativen Kapital oder Genussrechten auftreten. | CORP-TAX.txt | nothing_found"",CORP-TAX.txt,nothing_found,""– entnommen oder – in anderer Weise verwendet wird. (3) Eine Einkommensverwendung ist auch anzunehmen bei: 1. Ausschüttungen jeder Art – auf Partizipationskapital im Sinne des Bankwesengesetzes in der Fassung vor dem Bundesgesetz BGBl. I Nr. 184/2013 und des Versicherungsaufsichtsgesetzes in der Fassung vor dem Bundesgesetz BGBl. I Nr. 34/2015 sowie – auf Genussrechte und sonstige Finanzierungsinstrumente, mit denen das Recht auf Beteiligung am Gewinn und am Liquidationsgewinn des Steuerpflichtigen verbunden ist. 2. Rückvergütungen, die von Erwerbs- und Wirtschaftsgenossenschaften in Form von Kaufpreisrückvergütungen gewährt werden und aus dem Mitgliedergeschäft erwirtschaftet wurden. 3. Zuwendungen eines Steuerpflichtigen an Anteilsinhaber, die Gesellschafter einer mit dem Steuerpflichtigen verbundenen Gesellschaft sind, als Ausgleich für entgehende Ausschüttungen auf Grund des Bestehens einer Gewinngemeinschaft (Dividendengarantie).""";;;;;;;;;;;;;;;;;;;;
