id;answer;
TAX-INTL-030;Ja, gemäß § 102 Abs 2 Z 2 EStG 1988 ist eine Veranlagung durchzuführen, wenn neben Einkünften aus nichtselbstständiger Arbeit (u.a. auch beschränkt steuerpflichtig) andere veranlagungspflichtige Einkünfte (ohne Einkünfte aus nichtselbstständiger Arbeit) von mehr als 730 Euro erzielt werden.;
TAX-INTL-031;Eine Veranlagung ist gemäß § 126 Abs. 2 BAO vorgesehen, wenn der Arbeitnehmer nicht ausschließlich nichtselbständige Einkünfte (Lohn) bezogen hat oder wenn bei mehreren Dienstverhältnissen die Lohnsteuerabzüge nicht nach der Steuertabelle, sondern nach einem (fiktiven) Jahreslohnzettel durchgeführt wurden.;
TAX-INTL-032;Ja, ein beschränkt Steuerpflichtiger kann auch dann veranlagt werden, wenn von seinen inländischen Einkünften weder Lohnsteuer noch KESt noch Abzugsteuer nach §§ 99-101 EStG 1988 vorzunehmen ist, da § 50 Abs. 2 EStG 1988 eine Veranlagung auch in diesem Fall ermöglicht.;
TAX-INTL-033;Nein, für beschränkt lohnsteuerpflichtige Arbeitnehmer werden gemäß § 66 Abs. 5 EStG 1988 nur der Kinderabsetzbetrag und der Alleinverdienerabsetzbetrag berücksichtigt, nicht jedoch der Arbeitnehmerabsetzbetrag und der Kinderzuschlag.;
TAX-INTL-034;Ja, gemäß § 99 Abs. 2 Z 2 EStG 1988 kann der Arbeitgeber die Werbungskosten bereits beim Lohnsteuerabzug abziehen, wenn der Arbeitnehmer dem Arbeitgeber die Werbungskosten vor Auszahlung mitteilt.;
TAX-INTL-035;Die beschränkte Steuerpflicht beginnt gemäß § 1 Abs 2 BAO iVm § 2 Abs 1 EStG 1988 mit dem Ende des Wohnsitzes in Österreich, jedoch können weiterhin österreichische Inlandseinkünfte der beschränkten Steuerpflicht unterliegen, vgl § 2 Abs 1 EStG 1988.;
TAX-INTL-036;Bei Einkünften aus einem Staat mit Doppelbesteuerungsabkommen (DBA) ist für in Österreich unbeschränkt Steuerpflichtige die österreichische Einkommensteuererklärung abzugeben, wobei die Einkünfte aus dem DBA-Staat nach den Bestimmungen des DBA und des österreichischen Steuerrechts zu behandeln sind (§ 20 EStG, § 3 Abs 1 EStG iVm DBA).;
TAX-INTL-037;Ja, ein Doppelbesteuerungsabkommen (DBA) dient aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden, indem es die Besteuerungsrechte zwischen Österreich und dem anderen Vertragsstaat aufteilt (§ 3 Abs. 1 BAO iVm Art. 1 DBA- Musterabkommen).;
TAX-INTL-038;Die Befreiungsmethode bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen bedeutet, dass bestimmte Einkünfte, die im Ausland erzielt werden, in Österreich steuerfrei sind, jedoch bei der Berechnung des Steuersatzes für die übrigen Einkünfte berücksichtigt werden (§ 20 EStG).;
TAX-INTL-039;Die Anrechnungsmethode bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen bedeutet, dass die ausländische Steuer auf die österreichische Steuer angerechnet wird (§ 26 EStG). Dabei wird die ausländische Steuer bis zu jenem Betrag angerechnet, der der österreichischen Steuer auf die entsprechenden Einkünfte entspricht. Dadurch soll eine Doppelbesteuerung vermieden werden.;
TAX-INTL-040;Nein, gemäß § 113 BAO sind ausländische Einkünfte grundsätzlich nach dem Recht des Quellenstaates zu ermitteln, sofern nicht ausdrücklich österreichisches Recht anzuwenden ist;
TAX-INTL-041;Ja, Auslandseinkünfte müssen an österreichische Einkommensermittlungsvorschriften angepasst werden, § 113 Abs. 1 BAO (Bundesabgabenordnung) iVm § 20 Abs. 1 EStG (Einkommensteuergesetz).;
TAX-INTL-042;Ja, ein in Österreich unbeschränkt Steuerpflichtiger ist mit seinem gesamten Welteinkommen steuerpflichtig, auch wenn einzelne Einkünfte bereits im Ausland besteuert wurden (§ 1 Abs 1 EStG). Allerdings kann die Doppelbesteuerung durch internationale Abkommen oder einseitige Maßnahmen Österreichs vermieden werden (§ 3 Abs 1 EStG iVm DBA).;
TAX-INTL-043;Nach § 3 Abs 2 BAO bleiben DBA unberührt, daher kann ein DBA nach österreichischer Methodik eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken, vgl § 21 Abs 1 BAO.;
TAX-INTL-044;Ja, bei DBA-Fällen kann die wirtschaftliche Zuordnung und nicht allein der spätere Zufluss für die Zuordnung von Einkünften maßgeblich sein, vgl. § 3 Abs. 2 EStG i.V.m. Art. 1 Abs. 1 DBA-Modelle, sowie Tz. 59 ff. OECD-MK zu Art. 1 DBA.;
TAX-INTL-045;Nach § 26 BStG (Bundesabgabenordnung) kann eine Person mehrere Wohnsitze haben, jedoch gilt für steuerliche Zwecke jener Wohnsitz als gewöhnlicher Aufenthalt, der den Mittelpunkt der Lebensinteressen bildet.;
TAX-INTL-046;Nein, gemäß § 99 Abs 3 EStG 1988 unterliegen Einkünfte, die nach § 98 EStG 1988 nicht steuerpflichtig sind, nicht dem Progressionsvorbehalt.;
TAX-INTL-047;Nein, Österreich darf bei der Befreiungsmethode die nach dem DBA steuerfreien Auslandseinkünfte für die Ermittlung des Steuersatzes auf die Inlandseinkünfte nicht berücksichtigen (§ 20 Abs 2 Z 2 EStG).;
TAX-INTL-048;Ja, bei der Anrechnungsmethode wird die ausländische Steuer auf die österreichische Steuer angerechnet (§ 26 BStbG), d.h. die ausländische Steuer wird von der österreichischen Steuer abgezogen, jedoch maximal bis zur Höhe der auf die Auslandseinkünfte entfallenden österreichischen Steuer.;
TAX-INTL-049;Ja, bei grenzüberschreitenden Fällen mit Deutschland, der Schweiz oder den USA sollte stets geprüft werden, ob ein Doppelbesteuerungsabkommen (DBA) besteht, da dies Auswirkungen auf die Besteuerung haben kann (§ 2 Abs. 1 EStG, § 3 Abs. 1 DBA-D).;
TAX-INTL-050;Nein, ein Doppelbesteuerungsabkommen (DBA) begründet für sich allein keine österreichische Steuerpflicht, wenn das innerstaatliche Recht keine Steuerpflicht vorsieht (§ 3 Abs. 1 BAO iVm Art. 1 ff DBA).;
TAX-INTL-051;Ja, die Honorare unterliegen in Österreich der beschränkten Steuerpflicht gemäß § 99 Abs 1 EStG iVm § 49 Abs 1 Z 2 lit a EStG.;
TAX-INTL-052;"Die Frage, ob die Tätigkeit des schwedischen Beraters in Österreich als verwertet gilt, hängt von der Auslegung des Begriffs ""Verwertung"" im Kontext des österreichischen Steuerrechts ab. Laut § 12 Abs. 1 UStG 1994 (Umkehrschluss) bzw. explizit in § 3 Abs. 1 EStG 1988 kann eine im Ausland erbrachte Leistung dann in Österreich verwertet werden, wenn sie für inländische Zwecke verwendet wird. Da der wirtschaftliche Erfolg unmittelbar der österreichischen Volkswirtschaft dienen soll, könnte dies für eine Verwertung in Österreich sprechen, jedoch ist dies im Detail von den Umständen des Einzelfalls abhängig";
TAX-INTL-053;Für die beschränkte Steuerpflicht selbständiger Arbeit im Inland ist gemäß § 49 Abs 1 Z 2 lit a EStG 1988 eine Betriebsstätte oder ein ständiger Vertreter im Inland erforderlich, wobei die Betriebsstätte auch eine feste Geschäftseinrichtung oder Anlage sein kann.;
TAX-INTL-054;Ja, die gewerblichen Einkünfte unterliegen in Österreich der beschränkten Steuerpflicht gemäß § 1 Abs 1 Z 2 iVm § 2 Abs 1 Z 1 EStG 1988 und Art 7 Abs 1 DBA-Liechtenstein.;
TAX-INTL-055;Ja, gemäß § 8 Abs. 1 Z 2 EStG 1988 können Einkünfte aus Gewerbebetrieb auch dann in Österreich steuerpflichtig sein, wenn ein ständiger Vertreter im Inland vorhanden ist. Die beschränkte Steuerpflicht entsteht jedoch nur, wenn die Einkünfte tatsächlich in Österreich erzielt werden (§ 49 EStG 1988).;
TAX-INTL-056;Ja, gemäß § 8 Abs 1 Z 2 EStG 1988 begründet das unbewegliche Vermögen im Inland (Österreich) eine beschränkte Steuerpflicht für den in Italien ansässigen Unternehmer, da es sich um Einkünfte aus einer inländischen Quelle handelt.;
TAX-INTL-057;Ja, die Einkünfte sind in Österreich steuerpflichtig, wenn es sich um Einkünfte aus einer in Österreich ausgeübten Tätigkeit handelt (§ 1 Abs 1 Z 1 EStG, § 3 Abs 1 EStG). Die fehlende Betriebsstätte oder ein ständiger Vertreter in Österreich ändert nichts an der Steuerpflicht, wenn die Tätigkeit in Österreich ausgeübt wird (§ 49 Abs 1 Z 2 EStG).;
TAX-INTL-058;Ja, gemäß § 3 Abs 2 EStG 1988 kann auch ohne österreichische Betriebsstätte beschränkte Steuerpflicht entstehen, wenn ein ausländisches Unternehmen (hier slowakisches Unternehmen) Arbeitnehmer in Österreich tätig werden lässt und es sich um Einkünfte aus nichtselbstständiger Arbeit handelt.;
TAX-INTL-059;Ja, die Einkünfte unterliegen der beschränkten Steuerpflicht in Österreich gemäß § 1 Abs 2 BAO iVm § 3 Abs 1 EStG, da der Musiker eine inländische Quelle hat.;
TAX-INTL-060;Ja, gemäß § 3 Abs 1 Z 1 EStG 1988 iVm Art 15 Abs 1 DBA Ungarn 2010 können die Arbeitslohneinkünfte in Österreich beschränkt steuerpflichtig sein, wenn der Arbeitnehmer die Voraussetzungen für eine beschränkte Steuerpflicht erfüllt.;
TAX-INTL-061;Ja, § 98 Abs. 1 EStG 1988 erfasst solche Einkünfte, da es sich um Bezüge aus einer österreichischen öffentlichen Kasse handelt, die aufgrund eines früheren öffentlich-rechtlichen Dienstverhältnisses gewährt werden (§ 98 Abs. 1 Z 1 EStG 1988).;
TAX-INTL-062;Ja, die Einkünfte aus der Vermietung einer in Innsbruck gelegenen Eigentumswohnung sind in Österreich beschränkt steuerpflichtig gemäß § 29 Abs. 1 Z 1 lit. a EStG 1988 und Art. 6 Abs. 1 des Doppelbesteuerungsabkommens zwischen Österreich und Frankreich.;
TAX-INTL-063;Ja, gemäß § 1 Abs 1 Z 1 lit a EStG iVm § 3 Abs 1 EStG unterliegt der Veräußerungsgewinn aus dem Verkauf eines inländischen Grundstücks (in diesem Fall in Wien) der beschränkten Steuerpflicht in Österreich, wenn der Verkäufer (Privatanleger) nicht in Österreich ansässig ist.;
TAX-INTL-064;Ja, die Einkünfte aus der Bewirtschaftung von Ackerflächen in Österreich sind gemäß § 1 Abs 1 Z 2 EStG 1988 iVm Art 6 Abs 1 EStG beschränkt steuerpflichtig in Österreich, unterliegen jedoch den Regelungen des DBA Deutschland-Österreich.;
TAX-INTL-065;Ja, § 98 Abs. 1 Z 6 EStG 1988 kann greifen, wenn die Rechte in ein österreichisches öffentliches Register eingetragen sind und Einkünfte daraus erzielt werden, unabhängig davon, dass der Rechteinhaber in Spanien ansässig ist (§ 98 Abs. 1 Z 6 EStG 1988 iVm § 3 Abs. 1 EStG 1988).;
TAX-INTL-066;Ja, gemäß § 98 Abs. 1 EStG 1988 i.V.m. § 121 EStG 1988 kann ein beschränkt steuerpflichtiger Einkünfte aus Kapitalvermögen in Österreich erzielen, wenn diese Einkünfte aus inländischen Quellen stammen, wie z.B. österreichische Kapitalerträge.;
TAX-INTL-067;Für § 98 Abs. 1 Z 5 lit. b EStG 1988 liegen inländische Zinsen vor, wenn der Schuldner der Zinsen im Inland ansässig ist oder die Zinsen aus inländischen Quellen stammen, insbesondere wenn es sich um Zinsen aus inländischen Bank- oder Sparkassenguthaben handelt (§ 98 Abs. 1 Z 5 lit. b EStG 1988 iVm § 20 Abs. 1 Z 1 EStG 1988).;
TAX-INTL-068;Ja, Kapitalerträge eines beschränkt Steuerpflichtigen unterliegen der beschränkten Steuerpflicht auch bei einer KESt-Befreiung nach § 94 EStG 1988, da § 99 Abs 1 EStG 1988 die beschränkte Steuerpflicht für Kapitalerträge anordnet.;
TAX-INTL-069;Ja, gemäß § 3 Abs 1 Z 1 EStG 1988 kann für die österreichische Sozialversicherungspension beschränkte Steuerpflicht bestehen, wenn der Pensionist im Ausland lebt und die Pension auf einer früher im Inland ausgeübten oder verwerteten Tätigkeit beruht;
TAX-INTL-070;Ja, ein in Portugal ansässiger Künstler kann in Österreich beschränkt steuerpflichtig sein, wenn er Einkünfte aus unselbständiger Arbeit in Österreich erzielt (§ 49 Abs 1 Z 1 EStG). Die beschränkte Steuerpflicht umfasst Einkünfte aus unselbständiger Arbeit, die in Österreich ausgeübt oder verwertet wird (§ 49 Abs 2 EStG). Allerdings ist zu beachten, dass das DBA Österreich-Portugal die Besteuerung regelt und die Steuerpflicht im Wohnsitzstaat Portugal vorsehen kann (Art 15 DBA Österreich-Portugal).;
TAX-INTL-071;Ein Arbeitnehmer ist nach § 49 Abs. 1 Z 4 EStG beschränkt lohnsteuerpflichtig, wenn er Einkünfte aus nichtselbstständiger Arbeit (§ 19 EStG) bezieht, die nicht im Inland erzielt werden, aber im Inland einen Wohnsitz oder gewöhnlichen Aufenthalt hat oder sich inländische Einkünfte ergeben.;
TAX-INTL-072;Ja, bei beschränkt lohnsteuerpflichtigen Arbeitnehmern kann die Lohnsteuer grundsätzlich nach dem normalen Tarif berechnet werden, allerdings mit Kürzung bestimmter Absetzbeträge, vgl. § 39 Abs. 2 EStG.;
TAX-INTL-073;Nein, gemäß § 99 Abs. 2 EStG 1988 kann für beschränkt steuerpflichtige Arbeitnehmer ein 20%-Satz nur zur Anwendung kommen, wenn es sich um Einkünfte aus einer in § 99 Abs. 1 Z 2 EStG 1988 genannten Tätigkeit handelt;
TAX-INTL-074;Ja, gemäß § 99 Abs 1 BAO iVm § 2 Abs 2 EStG können Betriebsausgaben oder Werbungskosten bei beschränkt Steuerpflichtigen berücksichtigt werden, wenn sie wirtschaftlich mit den steuerpflichtigen österreichischen Einkünften zusammenhängen.;
TAX-INTL-075;Ja, gemäß § 99 Abs 2 BAO können beschränkt Steuerpflichtige den Verlustabzug nur für bestimmte inländische Verluste, wie z.B. für Einkünfte aus inländischen Quellen, geltend machen.;
TAX-INTL-076;Die Progressionsermäßigung nach § 35 EStG ist bei beschränkter Steuerpflicht nicht anwendbar, da § 35 EStG nur für unbeschränkt steuerpflichtige Personen gilt (§ 1 Abs. 1 EStG).;
TAX-INTL-077;Ja, ein aus dem Ausland nach Österreich zuziehender Spitzenforscher kann unter bestimmten Voraussetzungen eine Zuzugsbegünstigung beantragen, insbesondere gemäß § 124 Abs. 2 Z 2 lit. c BAO (Bundesabgabenordnung) iVm § 3 Abs. 1 Z 1 und 2 ZUG 1988 (Zuzugsbegünstigungsgesetz).;
TAX-INTL-078;Ja, gemäß § 29 Abs. 1 Z 3 EStG kann ein Wissenschaftler, der nach Österreich zuzieht, unter bestimmten Voraussetzungen einen befristeten Zuzugsfreibetrag von 30% erhalten, wenn er seine Forschungstätigkeit in Österreich ausübt und bestimmte weitere Voraussetzungen erfüllt, wie z.B. die Anmeldung bei der zuständigen Behörde.;
TAX-INTL-079;Ja, gemäß § 3 Abs. 1 Z 1 EStG 1988 i.V.m. den Richtlinien für die Zuzugsbegünstigung (RDA) setzt die Zuzugsbegünstigung neben einem Zuzug aus dem Ausland auch die Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus.;
TAX-INTL-080;Die Zuzugsbegünstigung kann erhalten werden, wenn der Zuzug innerhalb von fünf Jahren nach Wegzug aus Österreich erfolgt (§ 29 Abs. 1 Z 1 EStG).;
ESTG-NEW-001;Die Steuerpflicht für die Staking-Rewards entsteht mit Ablauf der 21-tägigen Unbonding-Periode, da erst dann die Verfügungsgewalt über die Rewards erlangt wird (§ 2 Abs. 1 EStG). Die Einkünfte aus dem Staking betragen 1,8 ETH * EUR 3.200/ETH = EUR 5.760. Die Einkünfte aus der späteren Veräußerung betragen 1,8 ETH * EUR 3.450/ETH = EUR 6.210.;
ESTG-NEW-002;Die Ausgabe der Gratisaktien löst keine Steuerpflicht aus (§ 20 Abs. 1 EStG iVm § 3 Abs. 1 Z 19 EStG). Der Veräußerungsgewinn ist wie folgt zu berechnen: Veräußerungserlös 600 * EUR 38 = EUR 22.800, Anschaffungskosten 500 * EUR 40 = EUR 20.000, Anschaffungskosten pro Aktie EUR 40/5 = EUR 8, somit Anschaffungskosten für 600 Aktien EUR 4.800, Veräußerungsgewinn EUR 22.800 - EUR 4.800 = EUR 18.000 (§ 20 Abs. 2 ESt;
ESTG-NEW-003;Der steuerlich relevante Zufluss für Herrn Nemec ist der Zeitpunkt, an dem er den Private Key für BTC-X importiert hat und dadurch die Verfügungsgewalt über die BTC-X erlangt hat (§ 2 Abs. 1 EStG, § 4 Abs. 1 EStG). Die Anschaffungskosten der BTC-X betragen EUR 0, da sie durch den Hard Fork kostenlos erlangt wurden (§ 6 Abs. 1 Z 1 lit a EStG). Der Verkauf der BTC-X vier Tage später ist als steuerpflichtiges Geschäft zu betrachten (§ 23 EStG).;
ESTG-NEW-004;Ein steuerpflichtiger Tausch liegt gemäß § 6 Abs. 1 Z 7 EStG bei der Entnahme vor, da Frau Pichler die LP-Token gegen 48 ETH und 2.500 USDC getauscht hat. Der Wert der erhaltenen Kryptowährungen (48 ETH * EUR 3.100 + 2.500 USDC * EUR 1,02) ist als Gegenleistung für die hingegebenen LP-Token zu betrachten. Bei der Einzahlung der ETH in den Liquidity Pool liegt kein steuerpflichtiger Tausch vor, da es sich um eine bloße Einzahlungsleistung handelt.;
ESTG-NEW-005;Das Bridging von BTC zu WBTC stellt einen steuerpflichtigen Tausch dar, da es sich um einen Austausch von Wirtschaftsgütern handelt (§ 6 Abs 1 Z 6 EStG). Der Tausch von BTC in WBTC führt zu einem steuerpflichtigen Gewinn, wenn der Wert des WBTC höher ist als die ursprünglichen Anschaffungskosten des BTC (§ 16 Abs 1 EStG). Die ursprünglichen Anschaffungskosten der 5 BTC betrugen EUR 125.000, zum Zeitpunkt des Bridging hatte der BTC einen Wert von EUR 300.000, daher entsteht ein steuerpflichtiger Gewinn von EUR 175.000.;
ESTG-NEW-006;Der Airdrop ist als Einkünfte aus Gewerbebetrieb gemäß § 15 EStG zu qualifizieren, da Frau Berger die Token aufgrund ihrer vorherigen Nutzung des AlphaDAO-Protokolls erhalten hat und somit eine gewisse Verbindung zu ihrer gewerblichen Tätigkeit besteht. Der Wert des Airdrops beträgt 10.000 Token * EUR 2 = EUR 20.000 (§ 6 Abs. 1 EStG). Der Veräußerungsgewinn berechnet sich als Differenz zwischen Veräußerungserlös (10.000 Token * EUR 5 = EUR 50.000) und dem Wert des Airdrops (EUR 20.000), also EUR 30.000 (§ 16 EStG).;
ESTG-NEW-007;Die Einordnung der Erträge aus Staking als Zinsen aus Kapitalforderungen gemäß § 27 Abs. 2 Z 2 EStG ist nicht korrekt. Die Erträge aus Staking sind vielmehr als Einkünfte aus Gewerbebetrieb gemäß § 2 Abs. 1 Z 2 EStG zu qualifizieren, da es sich um eine aktive Tätigkeit handelt, die auf die Erzielung von Einkünften gerichtet ist. Die DeFi-Transaktionskosten können jedoch als Betriebsausgaben gemäß § 4 Abs. 4 EStG geltend gemacht werden.;
ESTG-NEW-008;Die Staking-Rewards sind den Eheleuten Maier als Einkünfte aus Gewerbebetrieb (§ 15 Abs. 1 EStG) anteilig zuzurechnen, da sie gemeinsam am Krypto-Staking beteiligt sind und keine abweichende Vereinbarung getroffen haben. Die Anschaffungskosten der veräußerten 30 ETH bestimmen sich nach der FIFO-Methode (§ 6 Abs. 1 Nr. 1 EStG i.V.m. R 6.6 EStR), wonach die zuerst angeschafften ETH als veräußert gelten. Da Herr Maier 50 ETH zu EUR 2.000/Stück und Frau Maier 50 ETH zu EUR 3.500/St;
ESTG-NEW-009;Die Stockdividende ist gemäß § 3 Abs 1 Z 15 EStG 1988 steuerfrei, wenn es sich um eine unentgeltliche Ausgabe von Aktien aus einer Kapitalerhöhung aus Gesellschaftsmitteln handelt. Da die deutschen Behörden die Stockdividende als nicht steuerbar einstufen, ist dies auch in Österreich der Fall. Die Steuerfreiheit ergibt sich aus § 3 Abs 1 Z 15 EStG 1988 iVm § 20 Abs 1 EStG 1988.;
ESTG-NEW-010;Das Unstaking stellt keinen steuerpflichtigen Vorgang dar, da es sich um die Rückkehr der SOL in die Verfügungsgewalt des Steuerpflichtigen handelt, ohne dass ein Tausch oder eine andere Form der Veräußerung vorliegt (§ 2 Abs 1 Z 1 EStG;
ESTG-NEW-011;Der Verlustausgleich für Frau Lang richtet sich nach § 20 EStG 1988.  Verluste aus privaten Veräußerungsgeschäften (§ 20 Abs 2 EStG 1988) können mit Gewinnen aus privaten Veräußerungsgeschäften des laufenden Jahres und der vorangegangenen zwei Jahre verrechnet werden (§ 20 Abs 6 EStG 1988).  Der Verlust aus dem Verfall eines Krypto-basierten Derivats (Perpetual Future auf SOL) ist nicht als Verlust aus einem privaten Veräußerungsgeschäft gemäß § 20 Abs 2 EStG 1988 zu qualifizieren, da es sich nicht um ein Veräußerungsg;
